reporter,date,document_id,title,year,abstract,authors,document_type,pubtitle,document_url
mara,1941-03-08,531358141,Cheltenham Head to Take Over March 15,1941,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-head-take-over-march-15/docview/531358141/sem-2?accountid=14696
mara,1941-03-15,531306503,Morgan Will Be Host to Bucknell Students,1941,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/morgan-will-be-host-bucknell-students/docview/531306503/sem-2?accountid=14696
mara,1941-03-15,531318954,New Cheltenham Head Takes Over,1941,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/new-cheltenham-head-takes-over/docview/531318954/sem-2?accountid=14696
mara,1941-04-19,531350602,Gov. Allows 3 Million for Institutions,1941,"Seven State institutions for colored people and nine Stateaided institutions will receive in excess of $3,000,000 during the next two years as a result of the State Legislature's recent approval of Governor Herbert R. O'Conor's budget recommenda-...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/gov-allows-3-million-institutions/docview/531350602/sem-2?accountid=14696
mara,1941-06-07,531298678,"Gadabouting in Baltimore: Rahn-Walker Wedding at Wilberforce U, Thursday",1941,"Come wars, service training, or what-have-you, dear old June can always be depended upon to rally around with its usual quota of romances and marriages, and this year's June is in no ways admitting a shortage of weddings, or restriction of love ration.","Garrett, Lula",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/gadabouting-baltimore/docview/531298678/sem-2?accountid=14696
mara,1941-11-29,531316795,"Army, Navy Agreed on Blood Ban",1941,None available.,NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/army-navy-agreed-on-blood-ban/docview/531316795/sem-2?accountid=14696
mara,1941-12-20,531310615,"Judge Characterizes Man as ""Wild Animal,"" Gives Him 50-Year Term",1941,"Characterizing him as a wild animal endangering society, Judge Eugene O'Dunne in Criminal Court Tuesday imposed a sentence of fifty and one half years in the penitentiary on Romey Smith, 30, of 538 Mission Court, after his conviction on...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/judge-characterizes-man-as-wild-animal-gives-him/docview/531310615/sem-2?accountid=14696
mara,1942-01-24,531399913,White Man Wins Honor for 1st Time,1942,"Vance E. Thomas, white superintendent of the Cheltenham School for Boys, five women and five men were selected this week for places on the AFRO's 1941 Honor Roll.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/white-man-wins-honor-1st-time/docview/531399913/sem-2?accountid=14696
mara,1942-01-24,531445286,"Cheltenham Head, 5 Women on Honor Roll: New Superintendent of Boys' Institution Is First White Man on AFRO's Honor Roll; Policewoman Whyte and Detective Butler Share Mythical Honors",1942,"Vance E. Thomas, new superintendent of the Cheltenham School for Boys, is the first white person to gain a place on the Baltimore AFRO's honor roll for superior service. When he took over the management of the Prince Georges County school in March, it was branded as one of the State's worst correctional institutions. In the nine months he has been there, Mr. Thomas has improved the spirit and morale of the school, done away with severe corporal punishment and substituted, in his own words, ""the heaven principle of privileges--hope for reward--rather than...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-head-5-women-on-honor-roll/docview/531445286/sem-2?accountid=14696
mara,1942-02-21,531391515,Ex-Cheltenham Inmate Gets Twenty-Year Term,1942,"A 15-year-old former Cheltenham inmate, convicted in Criminal Court Thursday of robbing and criminally assaulting at gunpoint two teen-age girls and attempting to attack another girl, was sentenced by Judge Rowland K.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/ex-cheltenham-inmate-gets-twenty-year-term/docview/531391515/sem-2?accountid=14696
mara,1942-03-14,531416041,The Whirling Hub,1942,"JIVE ME, BROTHER; JIVE ME, SISTER, because your jiving puts me in the mood to cast discretion to the wind and to blab some more.","Freeman, Elliott",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/whirling-hub/docview/531416041/sem-2?accountid=14696
mara,1942-03-21,531410797,"Cheltenham, Once Damned, Redeemed: Governor Heeds Cries of Citizens, Appoints Interracial Board and Competent School Head, Transforms State's Worst Correctional Unit",1942,The Cheltenham School for Boys located in Prince Georges County is no longer branded as the worst correctional institution in the State.,"Harleston, Edwin",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-once-damned-redeemed/docview/531410797/sem-2?accountid=14696
mara,1942-05-02,531396043,"2,000 Join in March on Md. Capitol",1942,"Two thousand, serious, quiet and resolute citizens joined the March on Annapolis and crowded into every available space of both chambers in the State capitol Friday afternoon to hear and applaud as leaders of the Citizens' Committee for...","Phillips, B",front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/2-000-join-march-on-md-capitol/docview/531396043/sem-2?accountid=14696
mara,1942-07-25,531355601,Will Cheltenham Become One of Best Schools in Nation?,1942,"Daniel P. Clarke, newly appointed supervisor of education and psychiatrist at Cheltenham School for Boys, belives that institution is on the verge of becoming one of the best of its in the country.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/will-cheltenham-become-one-best-schools-nation/docview/531355601/sem-2?accountid=14696
mara,1942-09-05,531365613,"174 Receive $14,000 in Scholarships: 20 of Group Given State Aid Are on Cheltenham Staff",1942,"A total of 174 persons, including twenty employees of the Cheltenham School for Boys, were granted State scholarships to study in colleges...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/174-receive-14-000-scholarships/docview/531365613/sem-2?accountid=14696
mara,1943-02-06,531405534,400 at Urban League Dinner Honor Lewis,1943,More than 400 persons of both races joined in paying tribute to Edward S. Lewis at the Baltimore urban League's twelfth annual dinner meeting Thursday evening...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/400-at-urban-league-dinner-honor-lewis/docview/531405534/sem-2?accountid=14696
mara,1943-02-20,531437699,The Monumental City: Weekly News Summary Cut this out and send it to your soldier boy in your next letter.,1943,A new school to replace Cheltenham School for Boys was recommended by the Governor's Committee on Juvenile Delinquency.,NA,review,Afro-American (1893-),https://www.proquest.com/newspapers/monumental-city/docview/531437699/se-2?accountid=14696
mara,1943-02-20,531507103,Rev. Hyason Diggs Now Army Chaplain,1943,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/rev-hyason-diggs-now-army-chaplain/docview/531507103/sem-2?accountid=14696
mara,1943-03-20,531439596,The Monumental City: A Summary of the Week's News Cut this out and send it to your soldier boy in your next letter.,1943,"Mrs. Elizabeth Robinson, 719 N. Eutaw Street, won first prize of $2,500 in AFRO's $5,000 Post Office Contest. Joshua Holly, 1705 Harlem Avenue, $100 prize winner, was one of 181 others given prizes.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531439596/sem-2?accountid=14696
mara,1943-03-20,531485069,Citizens Tell How They're Paying Their 1942 Taxes,1943,"Despite the fact that the largest crowds in many years paid income taxes daily at the Custom House, inquiries last week revealed that hundreds of taxpayers were likely to be caught in the last-minute rush on the March 15 deadline.","Jenkins, Ruth",articl e,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/citizens-tell-how-theyre-paying-their-1942-taxes/docview/531485069/sem-2?accountid=14696
mara,1943-03-27,531467732,"The Week: Official Spring Without a Vest ""Nice"" Medals End of Jim Crow Cars",1943,"Forsythia and crocuses are in bloom, barberry and bush honeysuckles have put out baby leaves, green has come back into lawns, and last week I heard the first mocking bird. It's official--spring is here.","Murphy, Carl",front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/week/docview/531467732/sem-2?accountid=14696
mara,1943-04-03,531436309,The Monumental City: A Summary of the Week's News Cut this out and send it to your soldier boy in your next letter.,1943,The State Legislature killed the bill seeking repeal of the law requiring separation of the races on trains and ferries.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531436309/sem-2?accountid=14696
mara,1943-04-10,531452102,The Monumental City: A Summary of the Week's News,1943,The State Legislature killed the bill seeking repeal of the law requiring separation of the races on trains and ferries.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531452102/sem-2?accountid=14696
mara,1943-04-17,531434721,HATS OFF DEPARTMENT,1943,None available.,NA,editorial_article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/hats-off-department/docview/531434721/sem-2?accountid=14696
mara,1943-04-24,531474851,Jim Crow Foe Gets 4 Years,1943,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/jim-crow-foe-gets-4-years/docview/531474851/sem-2?accountid=14696
mara,1943-04-24,531476582,"Judge Joseph Ulman, Noted Liberal, Dies",1943,"Judge Joseph N. Ulman, considered one of the city's outstanding liberals, died suddenly at his home Sunday morning of a heart attack.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/judge-joseph-ulman-noted-liberal-dies/docview/531476582/sem-2?accountid=14696
mara,1943-05-01,531445046,The Monumental City: Weekly News Summary,1943,"Colored golfers agreed with representatives of the city to play on the three municipal courses until after $20,000 improvements are made on the Carroll Park course which has been set aside for them. This agreement follows Maryland Court of Appeals' re-...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531445046/sem-2?accountid=14696
mara,1943-05-01,531445756,YOUR NEIGHBOR: BRIEF SKETCHES OF FELLOW BALTIMOREANS YOU SHOULD KNOW,1943,"Joseph C. Briscoe, principal of Carver Vocational School, has a lull-time job trying to gear his school's curriculum to meet the war-time interests and needs of his pupils.","Harleston, E",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/your-neighbor/docview/531445756/sem-2?accountid=14696
mara,1943-05-15,531477383,The Monumental City: Weekly News Summary cut this out and send it to your soldier boy in your next letter.,1943,"Dr. Francis M. Wood, 65, directr of colored schools since 1927, died Friday night at Johns Hopkins Hospital. Six munitions workers were killed and fifty-two others injured an explosion at the Triumph Explosives Company in Elkton,...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531477383/sem-2?accountid=14696
mara,1943-05-29,531390970,Suspend Cheltenham Education Supervisor,1943,"Daniel P. Clarke, supervisor of education and psychiatrist at the Cheltenham School for Boys, has been suspended by the superintendent, Vance E. Thomas, white, it was learned Thursday.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/suspend-cheltenham-education-supervisor/docview/531390970/sem-2?accountid=14696
mara,1943-05-29,531423148,The Monumental City: Weekly News Summary,1943,"The S. S. Frederick Douglass was launched at the BethlehemFairfield Shipyards with Captain Adrian Richardson, 51, of New York City, in command. Anne Wiggins Brown, Baltimore-born singer, was sponsor.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531423148/sem-2?accountid=14696
mara,1943-06-12,531441485,Drop Charges Against Clarke at Cheltenham: White Superintendent Lifts Suspension of Educational Director,1943,"Charges of insubordination against Daniel Clarke, educational supervisor at Cheltenham School for Boys, have been withdrawn and his suspension lifted, it was announced Thursday.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/drop-charges-against-clarke-at-cheltenham/docview/531441485/sem-2?accountid=14696
mara,1943-06-12,531485290,The Monumental City: A Summary of the Week's News,1943,"The State's first triple hanging in fourteen years occurred Friday when Frank (Zipp) Williams, 25; Freeman Holton, 22, and Wilbur Jackson, 22, were executed for the holdup-slaying in August, 1941, of Louis Pertnoy, white, manager of an East Baltimore...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531485290/sem-2?accountid=14696
